Placa,Fabricação,Combustível,Planta do Veículo,Modelo,Carroceria,Chassi,Nº do Chassi,Ordem,Tipo de Veículo,Data Inclusão
KZM5411,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W4FR505916, A41447,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 14:11
KQU7861,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W6FR506307, A41448,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 14:12
KZN7942,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W1FR505906, A41449,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 14:12
LRS8721,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82WXFR506259, A41450,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 14:13
KWP6838,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W3FR506264, A41451,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 14:14
KWP6807,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W3FR506118, A41452,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 14:15
KWP6808,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W6FR505755, A41453,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 14:15
KWP6805,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W3FR506121, A41454,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 14:16
KZM5421,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W7FR506123, A41455,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 14:17
KWP6804,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W6FR506128, A41456,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 14:17
KZM5416,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W8FR505837, A41457,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 15:18
KWP6792,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W3FR505854, A41458,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 15:34
KWP6793,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W7FR505862, A41459,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 15:35
KWO8150,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W3FR505874, A41460,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 15:36
KZM5417,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W6FR505884, A41461,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 15:37
KZM5418,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W6FR506131, A41462,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 15:38
KWP6803,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82WXFR505886, A41463,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 15:38
KZN7939,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W2FR506157, A41464,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 15:39
LRS8670,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W0FR506173, A41465,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 15:40
KWP6806,2014,Diesel,3006,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W3FR506250, A41466,51 ONBUS BS URB C/AR C/E 2CATR,20/02/15 15:40
KXA4016,2011,Diesel,2808,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82WXBR156637, A41860,5 ONIBUS ROD. C/ AR,20/02/15 11:12
KOL7933,2011,Diesel,2808,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82WXBR156976, A41861,5 ONIBUS ROD. C/ AR,20/02/15 11:12
KOL7932,2011,Diesel,2808,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W0BR156999, A41862,5 ONIBUS ROD. C/ AR,20/02/15 11:13
LPZ5662,2011,Diesel,2808,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W5BR156612, A41863,5 ONIBUS ROD. C/ AR,20/02/15 11:13
KWW3633,2011,Diesel,2808,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W9BR157004, A41864,5 ONIBUS ROD. C/ AR,20/02/15 11:14
KWW3632,2011,Diesel,2808,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W1BR157286, A41865,5 ONIBUS ROD. C/ AR,20/02/15 11:15
KWW3631,2011,Diesel,2808,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W5BR157288, A41866,5 ONIBUS ROD. C/ AR,20/02/15 11:15
KWW3630,2011,Diesel,2808,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W2BR157569, A41867,5 ONIBUS ROD. C/ AR,20/02/15 11:16
KWV4649,2011,Diesel,2808,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W2BR157779, A41868,5 ONIBUS ROD. C/ AR,20/02/15 11:17
KWT3909,2011,Diesel,2808,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W2BR157796, A41869,5 ONIBUS ROD. C/ AR,20/02/15 11:17
LPZ5663,2011,Diesel,2808,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82W8BR157169, A41870,5 ONIBUS ROD. C/ AR,20/02/15 11:18
KWR4452,2011,Diesel,2808,VW 17230 EOD,MARCOPOLO,VOLKSWAGEN,9532L82WXBR157851, A41872,5 ONIBUS ROD. C/ AR,20/02/15 11:19
LRQ8880,2014,Diesel,2944,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078FB974401, A48072,31 ONBUS BASIC URB C/AR C/ELEV,01/06/15 15:48
LTD5855,2014,Diesel,2944,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078FB974426, A48101,31 ONBUS BASIC URB C/AR C/ELEV,01/06/15 15:51
LRQ7010,2014,Diesel,2944,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078FB974453, A48120,31 ONBUS BASIC URB C/AR C/ELEV,01/06/15 15:50
LRQ8830,2014,Diesel,2944,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078FB974424, A48135,31 ONBUS BASIC URB C/AR C/ELEV,01/06/15 15:52
KYW4474,2014,Diesel,2944,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078FB974423, A48136,31 ONBUS BASIC URB C/AR C/ELEV,19/12/14 16:10
KQT5390,2014,Diesel,2944,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078FB974448, A48147,31 ONBUS BASIC URB C/AR C/ELEV,19/12/14 16:11
LRQ8326,2014,Diesel,2944,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078FB97447, A48156,31 ONBUS BASIC URB C/AR C/ELEV,19/12/14 16:13
KZJ6854,2014,Diesel,2944,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078FB974435, A48158,31 ONBUS BASIC URB C/AR C/ELEV,19/12/14 16:13
LRY3108,2015,Diesel,3023,MBB OF 1721 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384065FB002442, A50051,51 ONBUS BS URB C/AR C/E 2CATR,06/05/15 11:13
KWS9672,2015,Diesel,3023,MBB OF 1721 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384065FB002406, A50054,51 ONBUS BS URB C/AR C/E 2CATR,06/05/15 11:14
KQX6661,2015,Diesel,3023,MBB OF 1721 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384065FB002449, A50055,51 ONBUS BS URB C/AR C/E 2CATR,06/05/15 11:14
LSJ6829,2015,Diesel,3023,MBB OF 1721 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384065FB002435, A50166,51 ONBUS BS URB C/AR C/E 2CATR,06/05/15 11:15
LRY3067,2015,Diesel,3023,MBB OF 1721 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384065FB002421, A50167,51 ONBUS BS URB C/AR C/E 2CATR,06/05/15 11:15
KQX9022,2015,Diesel,3023,MBB OF 1721 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384065FB007647, A50168,51 ONBUS BS URB C/AR C/E 2CATR,17/06/15 10:56
LRY6803,2015,Diesel,3023,MBB OF 1721 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384065FB007999, A50183,51 ONBUS BS URB C/AR C/E 2CATR,17/06/15 10:57
LRY6798,2015,Diesel,3023,MBB OF 1721 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384065FB007672, A50186,51 ONBUS BS URB C/AR C/E 2CATR,17/06/15 10:59
LMF5761,2015,Diesel,3023,MBB OF 1721 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384065FB006032, A50187,51 ONBUS BS URB C/AR C/E 2CATR,17/06/15 11:00
LTV5954,2015,Diesel,3023,MBB OF 1721 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384065FB008042, A50188,51 ONBUS BS URB C/AR C/E 2CATR,17/06/15 11:02
KQR2002,2014,Diesel,2944,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB968258, A72124,31 ONBUS BASIC URB C/AR C/ELEV,28/10/14 16:44
KOO3076,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB697801,A0130  ,28 MIDIONBUS URBAN S/AR C/ELEV,27/01/14 10:48
LLJ1232,2010,Diesel,2710,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB753614,A27501 ,31 ONBUS BASIC URB C/AR C/ELEV,01/02/11 12:40
LLE1752,2010,Diesel,2710,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB710495,A27502 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:17
KOS5454,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB859124,A27503 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:16
KOS5464,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB854776,A27504 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:16
LQG6488,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,C9BM384078CB854764,A27505 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:16
LQG6492,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB858212,A27506 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:16
LQG6491,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB858438,A27507 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:17
KMT2976,2007,Diesel,2158,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840787B521443,A27508 ,30 ONIBUS URBANO,09/11/10 18:17
LQT4928,2012,Diesel,2912,MBB O 500 U EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM382189DB881847,A27509 ,42 ONIB PDRON URB P BAIXO C/AR,21/06/13 14:26
LPV4874,2011,Diesel,2709,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB769720,A27510 ,30 ONBUS BASIC URB S/AR C/ELEV,04/05/11 12:28
KOS5455,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB852180,A27511 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:17
KWU2588,2010,Diesel,2710,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB710497,A27512 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:17
LQG6490,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB858209,A27513 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:17
LLL7576,2011,Diesel,2709,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB769723,A27514 ,30 ONBUS BASIC URB S/AR C/ELEV,04/05/11 12:28
LQT4929,2012,Diesel,2912,MBB O 500 U EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM382189DB882762,A27515 ,42 ONIB PDRON URB P BAIXO C/AR,21/06/13 12:23
KQK4298,2012,Diesel,2912,MBB O 500 U EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM382189DBB79378,A27516 ,42 ONIB PDRON URB P BAIXO C/AR,21/06/13 14:35
LQT4937,2012,Diesel,2912,MBB O 500 U EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM382189DB879378,A27517 ,42 ONIB PDRON URB P BAIXO C/AR,21/06/13 14:35
LLV9705,2012,Diesel,2912,MBB O 500 U EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM382189DB880103,A27518 ,42 ONIB PDRON URB P BAIXO C/AR,21/06/13 14:35
LUV5267,2006,Diesel,2249,OF-1722,MARCOPOLO TORINO,MERCEDES BENZ,9BM3840786B469017,A27519 ,30 ONIBUS URBANO,09/11/10 18:17
LKI2379,2007,Diesel,2158,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840787B521447,A27520 ,30 ONIBUS URBANO,09/11/10 18:17
KYI4097,2010,Diesel,2710,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB710502,A27521 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:17
KPJ8075,2012,Diesel,2912,MBB O 500 U EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM382189DB880071,A27522 ,42 ONIB PDRON URB P BAIXO C/AR,21/06/13 12:24
LLG3710,2010,Diesel,2710,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB723249,A27523 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:17
LUP3431,2010,Diesel,2710,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB710812,A27524 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:17
KVG7808,2010,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB701173,A27525 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
LLG3708,2010,Diesel,2710,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB730384,A27526 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:17
KVG7809,2010,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB701157,A27527 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
KXD2713,2009,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840789B652859,A27528 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
LAH6966,2007,Diesel,2158,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840787B521451,A27529 ,30 ONIBUS URBANO,09/11/10 18:17
LLG3707,2010,Diesel,2710,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB723305,A27530 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:17
KOS5465,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB858236,A27531 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:17
LRH3222,2011,Diesel,2710,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB769697,A27532 ,31 ONBUS BASIC URB C/AR C/ELEV,04/05/11 12:29
LLE2092,2010,Diesel,2710,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB710817,A27533 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:17
LLL3854,2011,Diesel,2710,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB769701,A27534 ,31 ONBUS BASIC URB C/AR C/ELEV,04/05/11 12:30
KVC4387,2009,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840789B652809,A27535 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
LQG6475,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB852139,A27536 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:17
LQT6036,2012,Diesel,2912,MBB O 500 U EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM382189DB876741,A27537 ,42 ONIB PDRON URB P BAIXO C/AR,21/06/13 15:25
LQG6489,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB858489,A27538 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:18
LPJ8742,2009,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840789B652799,A27539 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
LQN1962,2007,Diesel,2158,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840787B521441,A27540 ,30 ONIBUS URBANO,23/11/10 18:00
KOS5461,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB858491,A27541 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:18
KOS5462,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB852818,A27542 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:18
LQG6474,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB858869,A27543 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:18
LLL7669,2011,Diesel,2710,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB769717,A27544 ,31 ONBUS BASIC URB C/AR C/ELEV,04/05/11 12:30
LRV3553,2011,Diesel,2709,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB769724,A27545 ,30 ONBUS BASIC URB S/AR C/ELEV,04/05/11 12:30
LKX3004,2009,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840789B652805,A27546 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
KNO6192,2008,Diesel,2502,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840788B588420,A27547 ,30 ONIBUS URBANO,09/11/10 18:17
KPJ8076,2012,Diesel,2912,MBB O 500 U EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM382189DB878119,A27548 ,42 ONIB PDRON URB P BAIXO C/AR,21/06/13 15:26
LRD1850,2007,Diesel,2158,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840787B523096,A27549 ,30 ONIBUS URBANO,09/11/10 18:17
LPJ8743,2009,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840789B652807,A27550 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
LLE1755,2010,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB701143,A27551 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
KXY3212,2009,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840789B652803,A27552 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
LKQ8793,2008,Diesel,2502,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840788B588441,A27553 ,30 ONIBUS URBANO,09/11/10 18:17
KVC4391,2009,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840789B652793,A27554 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
LKX3000,2009,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840789B652857,A27555 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
KNX3204,2010,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB701125,A27556 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
KNZ2904,2011,Diesel,2709,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB769728,A27557 ,30 ONBUS BASIC URB S/AR C/ELEV,04/05/11 12:31
LKX3009,2009,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840789B652861,A27558 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
KQK4299,2012,Diesel,2912,MBB O 500 U EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM382189DB880415,A27559 ,42 ONIB PDRON URB P BAIXO C/AR,21/06/13 15:27
LQT6037,2012,Diesel,2912,MBB O 500 U EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM382189DB880457,A27560 ,42 ONIB PDRON URB P BAIXO C/AR,21/06/13 14:26
KWG4090,2010,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB701159,A27561 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
LKZ2998,2009,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840789B666740,A27562 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
KOS5463,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB853079,A27563 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:18
LKX3010,2009,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840789B652811,A27564 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
LKZ3009,2009,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840789B666749,A27565 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
KVL5147,2011,Diesel,2709,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB769804,A27566 ,30 ONBUS BASIC URB S/AR C/ELEV,04/05/11 12:31
LQT6038,2012,Diesel,2912,MBB O 500 U EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM382189DB879364,A27567 ,42 ONIB PDRON URB P BAIXO C/AR,21/06/13 14:26
LUB1556,2007,Diesel,2158,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840787B523928,A27568 ,30 ONIBUS URBANO,09/11/10 18:17
LPQ4483,2010,Diesel,2710,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB714922,A27569 ,31 ONBUS BASIC URB C/AR C/ELEV,23/11/10 18:00
KXQ0612,2007,Diesel,2158,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840787B523920,A27570 ,30 ONIBUS URBANO,09/11/10 18:17
LLE1757,2010,Diesel,2710,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB710829,A27571 ,31 ONBUS BASIC URB C/AR C/ELEV,09/11/10 18:17
LQG6493,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB853734,A27572 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:20
KOS5456,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB858838,A27573 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:20
LPR4815,2010,Diesel,2709,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB734520,A27574 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
LQD2815,2010,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB700227,A27575 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
KMT2990,2007,Diesel,2158,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840787B520813,A27576 ,30 ONIBUS URBANO,09/11/10 18:17
LKI2494,2007,Diesel,2158,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840787B520817,A27577 ,30 ONIBUS URBANO,09/11/10 18:17
KUR9512,2007,Diesel,2158,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840787B523752,A27578 ,30 ONIBUS URBANO,09/11/10 18:17
KPJ8077,2012,Diesel,2912,MBB O 500 U EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM382189DB876466,A27579 ,42 ONIB PDRON URB P BAIXO C/AR,21/06/13 15:27
KWT0751,2007,Diesel,2158,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840787B523777,A27580 ,30 ONIBUS URBANO,09/11/10 18:17
LLQ9735,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB855017,A27581 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:20
KZP7231,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB855013,A27582 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:20
KZO4105,2012,Diesel,2849,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB855276,A27583 ,30 ONBUS BASIC URB S/AR C/ELEV,15/06/12 14:20
LUV5269,2006,Diesel,2249,OF-1722,MARCOPOLO TORINO,MERCEDES BENZ,9BM3840786B469014,A27584 ,30 ONIBUS URBANO,09/11/10 18:17
LUZ7628,2006,Diesel,2298,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840786B484691,A27585 ,30 ONIBUS URBANO,09/11/10 18:17
KUR9496,2007,Diesel,2158,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840787B523768,A27586 ,30 ONIBUS URBANO,09/11/10 18:17
LKZ2999,2009,Diesel,2615,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840789B666745,A27587 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:17
LQT4930,2012,Diesel,2912,MBB O 500 U EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM382189DB875713,A27588 ,42 ONIB PDRON URB P BAIXO C/AR,21/06/13 15:29
LQT4931,2012,Diesel,2912,MBB O 500 U EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM382189CB76438,A27589 ,42 ONIB PDRON URB P BAIXO C/AR,27/06/13 15:23
KUR9497,2007,Diesel,2158,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840787B523910,A27590 ,30 ONIBUS URBANO,09/11/10 18:17
