Placa,Fabricação,Combustível,Planta do Veículo,Modelo,Carroceria,Chassi,Nº do Chassi,Ordem,Tipo de Veículo,Data Inclusão
LMC9660,2014,Diesel,2881,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB965689, B10052,31 ONBUS BASIC URB C/AR C/ELEV,14/10/14 17:29
KQR8385,2014,Diesel,2881,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB965699, B10191,31 ONBUS BASIC URB C/AR C/ELEV,14/10/14 17:30
LMC8377,2014,Diesel,2977,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB967360, B27184,31 ONBUS BASIC URB C/AR C/ELEV,13/10/14 16:37
KWM8402,2014,Diesel,2977,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB967367, B27185,31 ONBUS BASIC URB C/AR C/ELEV,13/10/14 16:38
KWM6668,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB971642, B32565,31 ONBUS BASIC URB C/AR C/ELEV,11/11/14 11:39
KWM6667,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB970005, B32628,31 ONBUS BASIC URB C/AR C/ELEV,11/11/14 11:44
KWM6664,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB969999, B32730,31 ONBUS BASIC URB C/AR C/ELEV,06/11/14 14:40
KWM6663,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB970003, B32731,31 ONBUS BASIC URB C/AR C/ELEV,06/11/14 14:43
KWM6654,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB969421, B32732,31 ONBUS BASIC URB C/AR C/ELEV,06/11/14 14:44
KWM6661,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB970750, B32733,31 ONBUS BASIC URB C/AR C/ELEV,06/11/14 14:49
KWM6660,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB969978, B32734,31 ONBUS BASIC URB C/AR C/ELEV,06/11/14 14:48
KWM6662,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB969974, B32735,31 ONBUS BASIC URB C/AR C/ELEV,06/11/14 12:16
KWM6659,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB970027, B32736,31 ONBUS BASIC URB C/AR C/ELEV,06/11/14 11:24
KWM6658,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB969423, B32737,31 ONBUS BASIC URB C/AR C/ELEV,06/11/14 11:26
KWM6657,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB970935, B32738,31 ONBUS BASIC URB C/AR C/ELEV,06/11/14 11:33
KWM6656,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB969417, B32739,31 ONBUS BASIC URB C/AR C/ELEV,06/11/14 11:34
KWM6655,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB970015, B32740,31 ONBUS BASIC URB C/AR C/ELEV,06/11/14 11:44
KWM6653,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB969987, B32741,31 ONBUS BASIC URB C/AR C/ELEV,06/11/14 11:45
KWM6652,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB969976, B32742,31 ONBUS BASIC URB C/AR C/ELEV,06/11/14 11:46
KQR5544,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB969985, B32743,31 ONBUS BASIC URB C/AR C/ELEV,06/11/14 11:47
KQR5543,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB969401, B32744,31 ONBUS BASIC URB C/AR C/ELEV,06/11/14 13:52
LRN7595,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB970933, B32745,31 ONBUS BASIC URB C/AR C/ELEV,06/11/14 13:53
LRN7594,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB970744, B32746,31 ONBUS BASIC URB C/AR C/ELEV,06/11/14 14:37
LRN7592,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB969405, B32747,31 ONBUS BASIC URB C/AR C/ELEV,07/11/14 10:21
KQR5545,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB970010, B32748,31 ONBUS BASIC URB C/AR C/ELEV,07/11/14 10:23
KQR5546,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB970955, B32749,31 ONBUS BASIC URB C/AR C/ELEV,07/11/14 10:24
LRN7591,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB970757, B32750,31 ONBUS BASIC URB C/AR C/ELEV,07/11/14 10:25
KWM6665,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB969403, B32751,31 ONBUS BASIC URB C/AR C/ELEV,07/11/14 10:27
KWM6666,2014,Diesel,3000,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB96389, B32752,31 ONBUS BASIC URB C/AR C/ELEV,07/11/14 10:28
LQL5518,2012,Diesel,2975,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078CB854509, B44650,31 ONBUS BASIC URB C/AR C/ELEV,18/11/14 12:54
KQJ9826,2012,Diesel,2975,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078CB854537, B44653,31 ONBUS BASIC URB C/AR C/ELEV,18/11/14 12:54
KVU5240,2012,Diesel,2975,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078CB854752, B44658,31 ONBUS BASIC URB C/AR C/ELEV,18/11/14 12:55
KPQ3375,2012,Diesel,2975,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078CB858429, B44695,31 ONBUS BASIC URB C/AR C/ELEV,18/11/14 12:55
LLT3643,2012,Diesel,2975,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078CB858440, B44696,31 ONBUS BASIC URB C/AR C/ELEV,18/11/14 12:56
KQX9952,2015,Diesel,3022,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078FB008089, B51501,51 ONBUS BS URB C/AR C/E 2CATR,19/05/15 10:07
LPV9204,2011,Diesel,2646,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB778861, B51503,30 ONBUS BASIC URB S/AR C/ELEV,07/10/14 14:27
KXB4694,2011,Diesel,2646,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB781367, B51514,30 ONBUS BASIC URB S/AR C/ELEV,07/10/14 14:28
LPZ6134,2011,Diesel,2646,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB812821, B51518,30 ONBUS BASIC URB S/AR C/ELEV,07/10/14 14:29
KQX9953,2015,Diesel,3022,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078FB010181, B51520,51 ONBUS BS URB C/AR C/E 2CATR,19/05/15 10:08
KQX2508,2015,Diesel,2978,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078FB004381, B51522,51 ONBUS BS URB C/AR C/E 2CATR,06/04/15 17:29
KWU5263,2015,Diesel,2978,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078FB004383, B51524,51 ONBUS BS URB C/AR C/E 2CATR,06/04/15 17:30
LTJ3443,2011,Diesel,2646,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB784446, B51525,30 ONBUS BASIC URB S/AR C/ELEV,07/10/14 15:15
LRY8376,2015,Diesel,3022,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078FB010228, B51530,51 ONBUS BS URB C/AR C/E 2CATR,19/05/15 10:08
LLM7463,2011,Diesel,2646,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB784450, B51532,30 ONBUS BASIC URB S/AR C/ELEV,07/10/14 15:17
KQX2509,2015,Diesel,2978,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078FB004387, B51533,51 ONBUS BS URB C/AR C/E 2CATR,06/04/15 17:31
KNZ5043,2011,Diesel,2646,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB777442, B51534,30 ONBUS BASIC URB S/AR C/ELEV,07/10/14 15:21
LLM7909,2011,Diesel,2646,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB778863, B51535,30 ONBUS BASIC URB S/AR C/ELEV,07/10/14 15:22
LLU3853,2012,Diesel,2896,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078DB878375, B51545,30 ONBUS BASIC URB S/AR C/ELEV,08/06/15 10:38
KYE3869,2011,Diesel,2646,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB779670, B51548,30 ONBUS BASIC URB S/AR C/ELEV,07/10/14 15:23
KNZ5044,2011,Diesel,2646,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB779952, B51552,30 ONBUS BASIC URB S/AR C/ELEV,07/10/14 15:24
KOL8789,2011,Diesel,2646,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB812830, B51562,30 ONBUS BASIC URB S/AR C/ELEV,07/10/14 15:25
LPV9223,2011,Diesel,2646,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB780041, B51571,30 ONBUS BASIC URB S/AR C/ELEV,07/10/14 15:26
LLU3773,2012,Diesel,2896,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078DB878406, B51574,30 ONBUS BASIC URB S/AR C/ELEV,08/06/15 10:38
LQP4773,2012,Diesel,2896,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078DB878444, B51578,30 ONBUS BASIC URB S/AR C/ELEV,08/06/15 10:39
KVL6861,2011,Diesel,2646,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB781360, B51591,30 ONBUS BASIC URB S/AR C/ELEV,07/10/14 15:27
LRY8560,2015,Diesel,3022,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078FB010246, B51600,51 ONBUS BS URB C/AR C/E 2CATR,21/05/15 12:35
LQP4876,2012,Diesel,2896,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,009BM384078DB878391, B51602,30 ONBUS BASIC URB S/AR C/ELEV,08/06/15 11:15
LLU3783,2012,Diesel,2896,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078DB878410, B51603,30 ONBUS BASIC URB S/AR C/ELEV,08/06/15 10:40
LLM7471,2011,Diesel,2646,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB784472, B51606,30 ONBUS BASIC URB S/AR C/ELEV,07/10/14 15:29
LMF2224,2015,Diesel,2978,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078FB004385, B51654,51 ONBUS BS URB C/AR C/E 2CATR,07/04/15 10:42
KXM7160,2014,Diesel,3004,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067FB974751, B58009,53 MIDI URB C/AR C/ELEV 2 CATR,28/01/15 12:22
LRT7809,2014,Diesel,3004,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067FB976051, B58060,53 MIDI URB C/AR C/ELEV 2 CATR,28/01/15 12:23
KWQ6828,2014,Diesel,3004,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067FB975824, B58081,53 MIDI URB C/AR C/ELEV 2 CATR,28/01/15 12:24
KQU9537,2014,Diesel,3004,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067FB975853, B58113,53 MIDI URB C/AR C/ELEV 2 CATR,28/01/15 12:28
LRT7811,2014,Diesel,3004,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067FB975815, B58115,53 MIDI URB C/AR C/ELEV 2 CATR,28/01/15 12:36
LUF5517,2014,Diesel,3004,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067FB975800, B58121,53 MIDI URB C/AR C/ELEV 2 CATR,28/01/15 12:29
KWQ6833,2014,Diesel,3004,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067FB976049, B58204,53 MIDI URB C/AR C/ELEV 2 CATR,28/01/15 12:30
KQU9541,2014,Diesel,3004,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067FB976029, B58205,53 MIDI URB C/AR C/ELEV 2 CATR,28/01/15 12:31
LRT7812,2014,Diesel,3004,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067FB976043, B58207,53 MIDI URB C/AR C/ELEV 2 CATR,28/01/15 12:32
KRY3667,2014,Diesel,3004,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067FB974736, B58210,53 MIDI URB C/AR C/ELEV 2 CATR,28/01/15 12:33
LRT7815,2014,Diesel,3004,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067FB974759, B58211,53 MIDI URB C/AR C/ELEV 2 CATR,28/01/15 12:33
KQU9545,2014,Diesel,3004,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067FB975810, B58214,53 MIDI URB C/AR C/ELEV 2 CATR,28/01/15 12:42
KWQ6826,2014,Diesel,3004,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067FB975821, B58215,53 MIDI URB C/AR C/ELEV 2 CATR,28/01/15 12:53
KQU9530,2014,Diesel,3004,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067FB975858, B58216,53 MIDI URB C/AR C/ELEV 2 CATR,28/01/15 12:53
LME2997,2014,Diesel,3004,MBB OF 1519 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067FB975843, B58217,53 MIDI URB C/AR C/ELEV 2 CATR,28/01/15 12:54
KPA2902,2007,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR882W87R719461,B10001 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
LPL7467,2009,Diesel,2663,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840679B666054,B10003 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:05
LRB1935,2007,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR882W77R719466,B10004 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
LPA8462,2007,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWE882W67R719426,B10007 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
KYL6117,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067BB759379,B10010 ,28 MIDIONBUS URBAN S/AR C/ELEV,03/08/11 16:11
LTH2729,2009,Diesel,2663,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840679B666127,B10011 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:05
LPL7469,2009,Diesel,2663,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840679B665873,B10012 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:05
KWR4288,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067BB759366,B10013 ,28 MIDIONBUS URBAN S/AR C/ELEV,03/08/11 16:10
KZS2326,2005,Diesel,2237,VW 15180,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR682W76R608095,B10014 ,30 ONIBUS URBANO,09/11/10 18:05
KOJ9541,2007,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR882W87R719458,B10015 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
KYD5982,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB735857,B10016 ,28 MIDIONBUS URBAN S/AR C/ELEV,23/08/11 12:10
KYK1072,2007,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR882W37R721070,B10019 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
KYD5979,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB735765,B10028 ,28 MIDIONBUS URBAN S/AR C/ELEV,23/08/11 12:10
KXU0983,2007,Diesel,2238,OF-1418,SAN MARINO - NEOBUS,MERCEDES BENZ,9BWR882W17R721228,B10031 ,30 ONIBUS URBANO,09/11/10 18:05
KYD5981,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB739458,B10032 ,28 MIDIONBUS URBAN S/AR C/ELEV,23/08/11 12:11
KYI0973,2007,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR882W07R719339,B10033 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
KYD5983,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB739478,B10034 ,28 MIDIONBUS URBAN S/AR C/ELEV,23/08/11 12:11
LTL1597,2007,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR882W37R720632,B10035 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
KOE9017,2009,Diesel,2663,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840679B665366,B10036 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:05
LUZ4427,2005,Diesel,2237,VW 15180,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR682W96R608096,B10037 ,30 ONIBUS URBANO,09/11/10 18:05
LQX2800,2009,Diesel,2663,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840679B665321,B10039 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:05
LQX2801,2009,Diesel,2663,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840679B665861,B10041 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:05
KYD5984,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB739739,B10042 ,28 MIDIONBUS URBAN S/AR C/ELEV,23/08/11 12:11
KYD5985,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB739719,B10044 ,28 MIDIONBUS URBAN S/AR C/ELEV,23/08/11 12:12
LSV1915,2007,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR882W87R720755,B10047 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
KQO3722,2007,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR882W67R720592,B10048 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
LQX2802,2009,Diesel,2663,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840679B665829,B10051 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:05
LUY4483,2005,Diesel,2237,VW 15180,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR682W66R608105,B10053 ,30 ONIBUS URBANO,09/11/10 18:05
LQX2803,2009,Diesel,2663,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840679B666076,B10054 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:05
KPZ1400,2009,Diesel,2663,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840679B666973,B10056 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:05
KWN2410,2008,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BM3840678B612674,B10057 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
KYE3498,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB739752,B10058 ,28 MIDIONBUS URBAN S/AR C/ELEV,23/08/11 12:12
LPV6688,2010,Diesel,2747,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB746757,B10059 ,31 ONBUS BASIC URB C/AR C/ELEV,08/06/11 15:41
LLM2195,2010,Diesel,2747,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB746747,B10060 ,31 ONBUS BASIC URB C/AR C/ELEV,08/06/11 15:42
KWK2381,2008,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BM3840678B613174,B10062 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
KQO4384,2009,Diesel,2663,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840679B666142,B10063 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:05
LTH1588,2007,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR882W67R720768,B10064 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
KWG2920,2008,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BM3840678B612130,B10065 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
KZR5575,2005,Diesel,2237,VW 15180,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR682W66R608234,B10068 ,30 ONIBUS URBANO,09/11/10 18:05
LUN3160,2009,Diesel,2663,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB671915,B10069 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:05
LPL7468,2009,Diesel,2663,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840679B665629,B10070 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:05
KWA1114,2005,Diesel,2237,VW 15180,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR682W56R608239,B10071 ,30 ONIBUS URBANO,09/11/10 18:05
LTJ1594,2007,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR882W37R720761,B10072 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
KXR0990,2007,Diesel,2238,OF-1418,SAN MARINO - NEOBUS,MERCEDES BENZ,9BWR882W57R721331,B10073 ,30 ONIBUS URBANO,09/11/10 18:05
KUM9726,2005,Diesel,2237,VW 15180,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR682WX6R608463,B10074 ,30 ONIBUS URBANO,09/11/10 18:05
LVD5377,2005,Diesel,2237,VW 15180,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR682W26R608487,B10075 ,30 ONIBUS URBANO,09/11/10 18:05
KWI2329,2008,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BM3840678B612913,B10076 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
LSZ3254,2009,Diesel,2663,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840679B666330,B10077 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:05
KUW2121,2005,Diesel,2237,VW 15180,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR682W46R608541,B10078 ,30 ONIBUS URBANO,09/11/10 18:05
KYJ7196,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB741851268,B10079 ,28 MIDIONBUS URBAN S/AR C/ELEV,23/08/11 12:12
KYF6513,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB741836,B10080 ,28 MIDIONBUS URBAN S/AR C/ELEV,23/08/11 12:13
LST1925,2007,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR882W17R7207757,B10081 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
LUN3163,2009,Diesel,2663,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB669808,B10082 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:05
KWE2844,2008,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BM3840678B613451,B10083 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
LPC2462,2007,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR882W68R808754,B10084 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
KXW0972,2007,Diesel,2238,OF-1418,SAN MARINO - NEOBUS,MERCEDES BENZ,9BWR882W27R721335,B10085 ,30 ONIBUS URBANO,09/11/10 18:05
KQV1105,2009,Diesel,2663,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840679B665267,B10086 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:05
KWD2922,2008,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BM3840678B613159,B10087 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
LTH2730,2009,Diesel,2663,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840679B665615,B10088 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:05
LRV2144,2007,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BWR882W68R809354,B10089 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
KRF1597,2009,Diesel,2663,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM3840679B665833,B10090 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:05
LUN3162,2009,Diesel,2663,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB669855,B10091 ,28 MIDIONBUS URBAN S/AR C/ELEV,09/11/10 18:05
KYF6514,2010,Diesel,2682,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067AB741661,B10092 ,28 MIDIONBUS URBAN S/AR C/ELEV,23/08/11 12:13
KVZ3232,2008,Diesel,2443,V W 15190,NEOBUS - SAN MARINO,VOLKSWAGEN,9BM3840678B6126222,B10093 ,28 MICROMASTER URB. S/AR,09/11/10 18:05
KPI1421,2007,Diesel,2238,OF-1418,SAN MARINO - NEOBUS,MERCEDES BENZ,9BWR882W57R721328,B10094 ,30 ONIBUS URBANO,09/11/10 18:05
